customer_key,customer_id,first_name,last_name,marital_status,gender,birth_date,country,created_date
AW00011333,11333,Steven,Clark,Single,Female,1997-09-18,United States,2026-05-18
AW00011334,11334,Jessica,Jones,Single,Female,2006-12-07,United Kingdom,2023-07-02
AW00011335,11335,Baraa,Smith,Single,Male,1962-11-15,Australia,2025-01-04
AW00011336,11336,Richard,Davis,Single,Male,1954-07-27,New Zealand,2025-08-24
AW00011337,11337,Joshua,Kumar,Married,Male,1996-07-27,Australia,2026-03-27
AW00011338,11338,Jason,Manu,Single,Male,1946-12-20,DE,2023-05-04
AW00011339,11339,Amanda,Scott,Married,Female,1969-08-17,Canada,2024-05-17
AW00011340,11340,Paul,Nelson,Single,Male,2006-07-12,United States,2023-07-03
AW00011341,11341,Baraa,Taylor,Single,Female,1999-05-28,France,2025-01-19
AW00011342,11342,Donald,Taylor,Single,Male,1965-08-24,Canada,2025-12-01
AW00011343,11343,Michael,Wilson,Married,Male,1964-08-25,Australia,2025-10-28
AW00011344,11344,Sarah,Garcia,Married,Male,2005-10-21,France,2023-12-02
AW00011345,11345,Aroha,Scott,Married,Female,2001-05-13,Canada,2025-08-08
AW00011346,11346,Robert,Scott,Married,Female,1972-09-19,Canada,2023-06-20
AW00011347,11347,Michelle,Walker,Married,Male,1996-12-30,Australia,2023-05-10
AW00011348,11348,Amanda,Lee,Married,Female,1953-02-01,United States,2024-08-05
AW00011349,11349,Betty,Mitchell,Married,Male,1982-04-12,France,2024-03-20
AW00011350,11350,John,Baker,Married,Male,1993-05-24,France,2023-06-23
AW00011351,11351,Michelle,Carter,Single,Male,1992-08-16,United States,2024-12-24
AW00011352,11352,Emily,King,Single,Male,1959-10-06,New Zealand,2023-07-28
AW00011353,11353,Charles,Patel,Married,Male,1971-06-25,NZ,2024-03-18
AW00011354,11354,Jessica,Lopez,Single,Male,1955-05-02,Australia,2023-08-31
AW00011355,11355,Jason,Nime,Married,Male,1957-08-18,France,2023-01-24
AW00011356,11356,Stephanie,King,Married,Male,2005-09-04,Australia,2023-07-25
AW00011357,11357,Rebecca,Walker,Married,Male,1995-01-01,Australia,2024-07-29
AW00011358,11358,Timothy,Perez,Married,Female,1946-04-02,Australia,2023-03-23
AW00011359,11359,Barbara,Garcia,Single,Female,1985-10-20,United States,2024-11-12
AW00011360,11360,Barbara,Toalii,Married,Female,1997-06-11,AU,2025-07-16
AW00011361,11361,Sione,Hall,Single,Male,1954-09-21,USA,2024-07-07
AW00011362,11362,Mary,Parker,Single,Male,1947-04-01,Australia,2025-06-19
AW00011363,11363,Richard,Young,Married,Male,1999-09-26,Canada,2025-03-04
AW00011364,11364,David,King,Single,Male,2002-01-02,United Kingdom,2023-09-14
AW00011365,11365,Lisa,Roberts,Single,Male,2003-04-01,AU,2026-05-03
AW00011366,11366,Karen,Lee,Married,Female,1949-01-25,Australia,2023-10-12
AW00011367,11367,Charles,Parker,Single,Male,1989-03-13,Germany,2024-09-12
AW00011368,11368,Robert,Taylor,Married,Female,1993-03-24,United Kingdom,2023-01-09
AW00011369,11369,Andrew,Baker,Single,Female,1978-04-15,Australia,2026-03-04
AW00011370,11370,Baraa,Johnson,Single,Female,1997-09-10,United States,2024-11-13
AW00011371,11371,Linda,Kumar,Married,Female,1982-03-22,Australia,2024-10-29
AW00011372,11372,Jessica,Allen,Single,Female,2000-03-26,United Kingdom,2023-05-21
AW00011373,11373,Kimberly,Young,Married,Male,1947-12-09,Australia,2023-08-12
AW00011374,11374,Keziah,Taylor,Single,Female,1984-10-11,Australia,2023-03-21
AW00011375,11375,David,Taylor,Single,Male,1977-07-16,Australia,2024-03-22
AW00011376,11376,Deborah,Lewis,Married,Male,1993-11-06,United States,2025-10-15
AW00011377,11377,Kimberly,Clark,Single,Male,1950-06-08,Germany,2023-09-28
AW00011378,11378,Deborah,Baker,Married,Female,1955-12-17,United States,2023-02-08
AW00011379,11379,Steven,Williams,Single,Male,1953-03-23,Australia,2024-03-23
AW00011380,11380,Sandra,Green,Single,Female,1949-07-16,United States,2023-11-22
AW00011381,11381,Stephanie,Ngata,Married,Male,1956-04-19,Australia,2024-04-18
AW00011382,11382,Jessica,Patel,Married,Female,1951-02-27,Australia,2023-03-15
AW00011383,11383,Michael,Allen,Single,Male,1997-08-10,Australia,2025-11-11
AW00011384,11384,Mere,Turner,Single,Male,1974-06-24,France,2026-05-27
AW00011385,11385,Michael,Ngata,Single,Female,1969-11-16,United States,2026-04-09
AW00011386,11386,Melissa,Ngata,Married,Male,1956-08-30,Australia,2023-10-10
AW00011387,11387,Daniel,Carter,Single,Female,1954-11-12,Australia,2024-04-04
AW00011388,11388,John,Jackson,Single,Female,1956-10-28,United States,2025-03-28
AW00011389,11389,Mere,Lewis,Single,Female,1966-05-07,Germany,2025-11-06
AW00011390,11390,Rebecca,Wilson,Married,Male,1960-08-19,Australia,2023-06-07
AW00011391,11391,Tane,Lewis,Married,Male,1982-10-08,Australia,2025-04-03
AW00011392,11392,Jessica,Baker,Single,Female,1987-09-23,Australia,2024-03-22
AW00011393,11393,Mark,Perez,Single,Male,1991-01-17,Australia,2026-04-29
AW00011394,11394,Keziah,Phillips,Single,Male,1990-03-15,United Kingdom,2026-01-28
AW00011395,11395,Betty,Smith,Single,Female,2004-02-11,Germany,2025-05-14
AW00011396,11396,Lisa,King,Married,Male,2002-09-19,Australia,2023-11-05
AW00011397,11397,Michael,Wright,Married,Male,1987-12-22,United States,2024-06-26
AW00011398,11398,Peter,Singh,Single,Male,2006-07-22,Canada,2026-03-03
AW00011399,11399,Timothy,Taylor,Married,Male,1951-08-06,Germany,2024-02-13
AW00011400,11400,Stephanie,Walker,Single,Male,1999-07-29,New Zealand,2024-01-09
AW00011401,11401,Jessica,Turner,Single,Female,1969-09-03,United States,2024-03-10
AW00011402,11402,Mary,Toalii,Married,Male,1979-03-05,United States,2026-03-31
AW00011403,11403,Sandra,Walker,Married,Female,1985-09-15,United Kingdom,2023-03-23
AW00011404,11404,Steven,Mitchell,Single,Female,1953-11-24,Australia,2023-06-21
AW00011405,11405,Kenneth,Anderson,Married,Male,2003-09-27,Australia,2026-03-23
AW00011406,11406,Jason,Toalii,Married,Female,1983-08-02,Australia,2025-11-15
AW00011407,11407,Jennifer,Garcia,Married,Male,1982-02-15,Australia,2025-10-22
AW00011408,11408,Keziah,White,Married,Female,1980-10-09,Australia,2025-08-26
AW00011409,11409,Susan,Martin,Married,Male,,Australia,2023-06-13
AW00011410,11410,Joseph,Williams,Single,Female,1978-08-01,Australia,2023-12-01
AW00011411,11411,Donna,Carter,Single,Female,1951-01-09,Canada,2024-10-11
AW00011412,11412,Thomas,Scott,Single,Female,1953-05-13,Australia,2025-03-30
AW00011413,11413,Joseph,Young,Married,Female,1956-09-03,Australia,2024-06-17
AW00011414,11414,Deborah,Turner,Single,Female,2005-02-09,United States,2023-04-24
AW00011415,11415,Charles,Jackson,Married,Male,2004-09-09,United Kingdom,2025-11-04
AW00011416,11416,Ronald,Clark,Single,Female,1949-08-13,Australia,2026-05-04
AW00011417,11417,Betty,Garcia,Single,Female,1976-07-19,United States,2023-05-05
AW00011418,11418,Joseph,Nelson,Married,Female,1958-11-19,United Kingdom,2025-11-05
AW00011419,11419,George,Lopez,Married,Female,1954-09-17,France,2023-01-16
AW00011420,11420,John,Manu,Single,Male,1955-04-23,Australia,2024-01-19
AW00011421,11421,Emily,Anderson,Single,Male,1983-07-02,Australia,2023-07-12
AW00011422,11422,Stephanie,Baker,Single,Female,1999-08-21,Australia,2024-07-29
AW00011423,11423,Charles,Turner,Married,Male,1947-08-07,Canada,2026-01-21
AW00011424,11424,Donald,Nelson,Married,Male,1975-06-28,Australia,2023-10-12
AW00011425,11425,Anthony,Phillips,Single,Female,1957-11-08,Australia,2025-08-02
AW00011426,11426,Linda,Ngata,Married,Female,1951-03-31,Australia,2025-08-13
AW00011427,11427,David,Taylor,Single,Female,1953-03-26,Australia,2026-04-30
AW00011428,11428,Karen,Hall,Single,Female,1978-10-02,Australia,2025-08-31
AW00011429,11429,Robert,Miller,Married,Male,1959-02-14,Australia,2025-01-13
AW00011430,11430,Anthony,Parker,Married,Female,1995-12-03,United States,2025-10-20
AW00011431,11431,Melissa,Roberts,Single,Male,1958-12-17,United States,2024-04-18
AW00011432,11432,Malia,Patel,Married,Male,2005-06-19,United States,2026-03-01
AW00011433,11433,Elizabeth,Wright,Married,Male,2004-05-21,Australia,2025-02-11
AW00011434,11434,Kenneth,Manu,Married,Male,1982-02-27,United Kingdom,2024-01-29
AW00011435,11435,George,Thomas,Married,Male,1975-12-20,Australia,2025-10-14
AW00011436,11436,Susan,Baker,Single,Female,2005-11-05,Australia,2026-05-11
AW00011437,11437,Donald,Roberts,Single,Male,1992-04-10,Germany,2023-05-31
AW00011438,11438,Paul,Wright,Married,Male,1964-10-13,United States,2024-12-09
AW00011439,11439,Michelle,Thomas,Married,Male,1945-09-09,United States,2024-12-07
AW00011440,11440,Nancy,Phillips,Married,Female,1957-04-24,Australia,2026-03-16
AW00011441,11441,Melissa,Unknown,Married,Female,1974-06-09,Australia,2024-07-23
AW00011442,11442,Charles,Walker,Single,Female,1983-08-21,United Kingdom,2023-10-19
AW00011443,11443,Patricia,Perez,Married,Male,1992-10-12,United States,2024-03-17
AW00011444,11444,Mere,Jones,Married,Male,1951-06-20,Australia,2025-05-08
AW00011445,11445,Sarah,Lee,Married,Female,1984-02-20,United Kingdom,2023-07-03
AW00011446,11446,Kimberly,Nelson,Single,Male,1973-02-01,Australia,2023-12-05
AW00011447,11447,George,Clark,Married,Male,2002-06-07,United Kingdom,2025-01-10
AW00011448,11448,Aroha,Lewis,Single,Male,1981-05-04,Australia,2025-09-30
AW00011449,11449,Kimberly,Baker,Single,Female,1960-06-02,Australia,2025-02-06
AW00011450,11450,Steven,Thompson,Single,Female,2006-11-14,Australia,2023-01-28
AW00011451,11451,Michelle,Adams,Single,Female,1984-03-07,Germany,2023-07-22
AW00011452,11452,Jessica,White,Married,Male,1984-02-02,Australia,2024-08-14
AW00011453,11453,Tane,Lee,Married,Male,1980-07-04,United Kingdom,2023-03-19
AW00011454,11454,David,Taylor,Single,Female,1964-11-17,Australia,2023-11-04
AW00011455,11455,Tane,Green,Single,Female,1951-11-08,United States,2023-08-03
AW00011456,11456,Jason,Hall,Married,Male,1992-08-08,Australia,2025-01-12
AW00011457,11457,Patricia,Jones,Married,Female,1976-07-01,Australia,2023-03-04
AW00011458,11458,Paul,Martin,Married,Male,1966-03-14,New Zealand,2023-07-29
AW00011459,11459,Baraa,Miller,Single,Female,1962-09-13,New Zealand,2025-03-13
AW00011460,11460,William,Williams,Married,Female,2003-10-23,Australia,2025-09-18
AW00011461,11461,Andrew,Miller,Single,Female,1986-08-16,United Kingdom,2024-11-21
AW00011462,11462,Timothy,Smith,Married,Male,2006-02-09,Australia,2025-07-09
AW00011463,11463,Karen,Davis,Single,Female,2001-04-09,Australia,2025-06-29
AW00011464,11464,Michael,Brown,Married,Male,1951-02-16,Australia,2024-06-25
AW00011465,11465,Emily,Smith,Married,Female,1969-08-23,Australia,2025-06-18
AW00011466,11466,Brian,Adams,Single,Male,1990-07-08,United Kingdom,2023-02-22
AW00011467,11467,Donna,Davis,Married,Male,1985-07-18,Australia,2023-08-16
AW00011468,11468,Joshua,Wright,Married,Female,1970-10-03,Australia,2026-04-25
AW00011469,11469,Sarah,Jackson,Married,Female,2000-03-05,Australia,2025-11-25
AW00011470,11470,Tane,Garcia,Single,Female,1986-07-07,Australia,2023-07-17
AW00011471,11471,Mark,Jackson,Single,Male,1985-05-07,DE,2026-03-09
AW00011472,11472,Michelle,Jones,Single,Male,1973-11-05,United Kingdom,2024-03-11
AW00011473,11473,Daniel,Davis,Single,Male,1950-07-21,United States,2023-09-21
AW00011474,11474,Donna,Moore,Single,Male,1952-07-26,Australia,2025-03-09
AW00011475,11475,Tane,Hall,Single,Male,1948-07-06,France,2025-02-17
AW00011476,11476,George,Wright,Single,Female,1984-06-03,United States,2024-06-24
AW00011477,11477,Sarah,Baker,Married,Female,1977-08-25,Australia,2025-09-25
AW00011478,11478,Kimberly,Baker,Single,Male,1979-10-04,Australia,2024-01-27
AW00011479,11479,Linda,Adams,Single,Male,2005-11-28,United States,2025-12-07
AW00011480,11480,Susan,Jones,Married,Male,1950-11-30,Australia,2023-05-11
AW00011481,11481,Keziah,Jones,Single,Male,1970-06-29,Australia,2024-03-04
AW00011482,11482,Betty,Manu,Single,Female,1974-11-28,France,2025-08-15
AW00011483,11483,Amanda,Jackson,Single,Female,1976-05-20,Australia,2025-03-11
AW00011484,11484,Emily,Jackson,Married,Female,1956-07-27,New Zealand,2025-01-01
AW00011485,11485,Mark,Singh,Married,Male,1972-10-10,Australia,2024-06-15
AW00011486,11486,Thomas,Wilson,Single,Male,1956-06-19,Australia,2026-04-04
AW00011487,11487,Baraa,Brown,Single,Female,2002-12-16,Australia,2023-09-07
AW00011488,11488,Brian,White,Single,Male,1946-08-21,Canada,2023-02-13
AW00011489,11489,Richard,Anderson,Married,Female,1964-03-20,Australia,2024-07-21
AW00011490,11490,Mark,Roberts,Married,Female,1962-03-24,New Zealand,2026-01-02
AW00011491,11491,Donna,Green,Single,Male,1958-11-26,Australia,2025-07-17
AW00011492,11492,Linda,Smith,Single,Male,1990-07-19,United Kingdom,2025-11-25
AW00011493,11493,Elizabeth,Jackson,Single,Male,2004-05-21,Australia,2024-04-13
AW00011494,11494,Emily,Turner,Single,Male,1998-08-01,UK,2023-09-23
AW00011495,11495,John,Young,Single,Female,1961-03-23,Australia,2023-12-13
AW00011496,11496,Stephanie,Toalii,Single,Female,1984-04-07,Australia,2024-04-02
AW00011497,11497,Jennifer,Young,Single,Male,2005-09-06,nan,2024-05-13
AW00011498,11498,Steven,Thompson,Single,Male,1999-10-12,France,2025-09-17
AW00011499,11499,Susan,Jackson,Married,Male,1965-12-29,Australia,2025-07-04
AW00011500,11500,George,Anderson,Single,Male,1987-01-29,Australia,2023-01-17
AW00011501,11501,John,King,Single,Male,1978-01-01,Australia,2023-12-08
AW00011502,11502,Malia,Wright,Single,Female,1986-06-03,Australia,2024-09-08
AW00011503,11503,James,Anderson,Married,Female,1990-02-13,nan,2024-09-26
AW00011504,11504,Daniel,Johnson,Married,Female,1962-12-01,United States,2023-05-29
AW00011505,11505,David,Allen,Married,Male,1967-06-07,Canada,2024-07-16
AW00011506,11506,Melissa,Anderson,Single,Female,1978-04-21,United States,2025-10-28
AW00011507,11507,Stephanie,Allen,Single,Male,1991-04-15,United States,2025-06-07
AW00011508,11508,Jason,Young,Single,Male,1952-07-11,Australia,2023-01-07
AW00011509,11509,Jennifer,Anderson,Single,Male,1985-04-24,Canada,2026-01-28
AW00011510,11510,Nancy,Wilson,Single,Female,1984-04-01,New Zealand,2023-07-10
AW00011511,11511,Mark,Turner,Single,Female,1985-06-22,France,2023-08-18
AW00011512,11512,Barbara,King,Single,Male,1982-03-23,United States,2024-05-27
AW00011513,11513,Kimberly,Walker,Married,Male,1966-02-25,Australia,2024-08-17
AW00011514,11514,Donna,Garcia,Married,Male,1978-08-21,NZ,2026-02-09
AW00011515,11515,Stephanie,Walker,Married,Male,1953-11-21,Australia,2025-10-18
AW00011516,11516,Susan,Thompson,Married,Male,1958-02-07,United Kingdom,2026-02-17
AW00011517,11517,John,Toalii,Married,Female,1987-05-22,Australia,2026-04-03
AW00011518,11518,Peter,Parker,Married,Male,1987-02-01,Australia,2023-03-03
AW00011519,11519,William,Nelson,Married,Female,1952-02-10,Australia,2024-01-14
AW00011520,11520,Joseph,Anderson,Single,Male,1958-06-01,United States,2026-03-05
AW00011521,11521,Keziah,Carter,Single,Female,1954-12-23,Australia,2023-03-23
AW00011522,11522,Sarah,Brown,Single,Male,1972-01-08,Australia,2023-09-11
AW00011523,11523,Elizabeth,Wright,Single,Male,1982-08-31,Australia,2025-10-02
AW00011524,11524,Carol,Toalii,Married,Male,1950-08-21,United States,2025-03-21
AW00011525,11525,Melissa,Garcia,Married,Male,1998-07-15,Australia,2026-02-15
AW00011526,11526,Baraa,Hall,Single,Male,1957-11-18,New Zealand,2024-02-03
AW00011527,11527,Brian,Turner,Married,Male,2000-02-28,New Zealand,2023-01-14
AW00011528,11528,Kenneth,Miller,Married,Male,1961-10-21,United States,2025-08-14
AW00011529,11529,David,Young,Single,Female,1991-12-19,United Kingdom,2023-07-26
AW00011530,11530,Anthony,Roberts,Single,Female,1992-03-12,United States,2023-10-22
AW00011531,11531,Thomas,Scott,Single,Male,1980-01-12,AU,2025-07-07
AW00011532,11532,Aroha,Wright,Single,Female,2002-01-11,France,2023-04-16
AW00011533,11533,Steven,Davis,Married,Female,1967-10-04,Australia,2024-09-11
AW00011534,11534,Anthony,Patel,Single,Female,1951-01-23,United States,2023-06-13
AW00011535,11535,Amanda,Wilson,Single,Male,1997-03-16,Australia,2023-07-19
AW00011536,11536,Kenneth,Perez,Single,Male,1956-12-20,New Zealand,2024-02-20
AW00011537,11537,Mark,Hall,Married,Female,2002-09-02,Australia,2023-07-06
AW00011538,11538,Daniel,Singh,Married,Female,1987-12-07,Australia,2023-07-20
AW00011539,11539,Baraa,Allen,Married,Female,1950-08-30,Australia,2023-06-14
AW00011540,11540,Patricia,Patel,Single,Male,1948-04-26,Australia,2025-11-08
AW00011541,11541,Jessica,Kumar,Single,Female,1962-11-24,Germany,2026-03-16
AW00011542,11542,James,Brown,Single,Male,1972-10-26,United Kingdom,2026-02-14
AW00011543,11543,John,Taylor,Single,Male,1967-09-23,United Kingdom,2023-06-02
AW00011544,11544,Peter,Turner,Married,Female,1962-02-23,United Kingdom,2025-05-06
AW00011545,11545,Emily,Lee,Single,Female,2003-10-31,Australia,2023-08-07
AW00011546,11546,Nancy,Williams,Married,Male,1978-01-07,Australia,2024-04-10
AW00011547,11547,Mary,Wright,Married,Female,1984-06-14,United Kingdom,2024-05-07
AW00011548,11548,Donald,Anderson,Single,Male,1975-06-02,Australia,2026-03-31
AW00011549,11549,Brian,Nime,Single,Male,1989-08-20,United States,2023-01-25
AW00011550,11550,Kimberly,Carter,Married,Male,1952-05-31,Australia,2025-09-20
AW00011551,11551,Richard,Campbell,Single,Female,1983-08-20,United States,2025-01-20
AW00011552,11552,Mary,Patel,Single,Female,1993-12-09,Australia,2025-08-22
AW00011553,11553,Carol,Mitchell,Married,Male,1952-03-08,USA,2023-05-05
AW00011554,11554,Lisa,Wilson,Married,Female,1972-07-01,Australia,2024-08-22
AW00011555,11555,Nancy,White,Married,Male,1959-12-14,New Zealand,2026-04-21
AW00011556,11556,George,Williams,Married,Female,1985-02-11,Australia,2023-08-27
AW00011557,11557,Carol,Lopez,Married,Male,2000-02-29,United Kingdom,2024-08-12
AW00011558,11558,Ronald,Anderson,Single,Male,2002-05-16,Australia,2024-11-07
AW00011559,11559,Kimberly,Allen,Single,Male,1951-09-25,Australia,2026-05-27
AW00011560,11560,Donald,Manu,Single,Male,1977-08-05,Australia,2024-07-01
AW00011561,11561,Brian,Miller,Single,Male,1947-10-18,United Kingdom,2025-12-31
AW00011562,11562,Linda,Clark,Married,Male,1948-02-15,Australia,2025-05-06
AW00011563,11563,Thomas,Campbell,Married,Female,2002-11-18,Australia,2025-05-07
AW00011564,11564,Susan,Nelson,Married,Female,1995-11-22,NZ,2025-12-26
AW00011565,11565,Brian,White,Single,Female,2005-12-03,United Kingdom,2023-07-02
AW00011566,11566,Keziah,Wright,Married,Male,1978-05-18,United Kingdom,2026-04-10
AW00011567,11567,Amanda,Martin,Single,Male,1996-06-28,Australia,2025-06-30
AW00011568,11568,Malia,Lopez,Married,Male,1980-09-16,United States,2024-01-21
AW00011569,11569,Timothy,Turner,Married,Female,1967-05-25,Canada,2025-10-08
AW00011570,11570,Sandra,Baker,Married,Male,1961-09-10,United States,2025-06-03
AW00011571,11571,Joshua,Lewis,Single,Male,1995-05-23,Australia,2025-10-03
AW00011572,11572,Stephanie,Jackson,Single,Female,1985-01-14,Australia,2024-06-28
AW00011573,11573,Michael,Walker,Single,Female,1989-01-25,United States,2023-04-30
AW00011574,11574,Donald,Thompson,Married,Male,1951-08-24,Australia,2025-05-08
AW00011575,11575,John,Baker,Married,Male,1952-11-16,Australia,2024-01-23
AW00011576,11576,Daniel,Lee,Married,Male,2004-11-30,Australia,2025-08-25
AW00011577,11577,Kenneth,Turner,Single,Female,1994-05-06,United States,2023-02-08
AW00011578,11578,George,Walker,Single,Female,1959-02-18,United Kingdom,2023-07-17
AW00011579,11579,Jennifer,Wilson,Married,Male,1977-06-07,United States,2024-09-30
AW00011580,11580,Keziah,Allen,Married,Female,1963-01-12,Germany,2023-03-05
AW00011581,11581,William,Thomas,Single,Female,1989-04-28,United Kingdom,2025-12-13
AW00011582,11582,Patricia,Toalii,Married,Female,1996-05-05,Australia,2025-05-16
AW00011583,11583,Charles,Walker,Married,Male,1999-11-26,Australia,2025-12-15
AW00011584,11584,Anthony,Scott,Single,Female,1972-09-30,Australia,2023-01-16
AW00011585,11585,Karen,Smith,Single,Female,1992-02-29,United Kingdom,2025-07-14
AW00011586,11586,Charles,Carter,Single,Female,1996-07-30,United Kingdom,2025-06-30
